newIndex,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl
CC11CM79SCRbfda594bd0cc4c77a66375a317a24078,0.141714,0.150463,0.097512,0.157631,0.26361100000000004
CC11CM42SCR27a838232f684b1296d22ed6e20f8aa9,1e-05,6e-06,5e-06,8e-06,0.25666700000000003
CC11CM29SCR4a564698db6148f2abb8c31ca886e489,0.07113799999999999,0.056048,0.050536000000000005,0.046360000000000005,0.235922
CC11CM69SCR17176b231f0d40eba9ecf612f618a757,9e-06,0.226395,0.14928699999999998,0.07384500000000001,0.031018
CC11CM6SCRadd84013b8224d35ae612148990547a9,7.000000000000002e-06,6e-06,6e-06,0.301198,0.24753200000000006
CC11CM21SCR2541bf349bd5483ea3548d2a08b33001,7.000000000000002e-06,0.209293,0.423586,0.249686,0.154305
CC11CM25SCRe216f3f10cc84dcba8cc9890ff56dce6,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM65SCR054147dd2412405b85e8e598c44d4ea5,0.046558,0.205307,0.264883,0.27018400000000004,0.17666600000000002
CC11CM56SCR95ae91b2ffad4657923455a514b2bb0d,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM75SCR62e3fdb5abfd4d91b570781438084927,9e-06,9e-06,0.29093,0.187963,0.123916
CC11CM7SCRa58e65f47589496490cc1a9dc5c3c6d7,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM88SCR990db22c05494828abbdf6819198f053,0.030742,0.027593,0.055167,0.178516,0.25757
CC11CM53SCRbdc6c78f8d0848f08408d33a2a780e61,8e-06,7.000000000000002e-06,0.014621,0.240661,0.127692
CC11CM7SCRe5bcee82bea44511b791d1e02d7804e1,8e-06,7.000000000000002e-06,0.11756099999999997,0.022958000000000003,0.229374
CC11CM64SCR607fc01b63ff4defae46eb2d5ad47f0f,1e-05,0.072351,6e-06,0.164184,0.121293
CC11CM11SCR5251fd88bb8a4e42b96be953892c48fe,9e-06,0.22872,0.13089,0.121196,0.031158
CC11CM85SCRd889d27d518a4df7bbf4d73eaa866317,6e-06,0.168175,0.114963,0.109374,0.154906
CC11CM22SCRef1e98df744a404692ad8e7c5c159045,8e-06,7.000000000000002e-06,0.195215,0.059999,0.163701
CC11CM51SCRca5f8f78a0654644856e6eea1300415f,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924
CC11CM33SCReeb8b1007e9548b9beb0a80bb855e8ef,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM57SCR3fee794862444e0c8fbdf79814d43e58,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM26SCRd2f1cc62d96a41b39133576db71763e8,6e-06,5e-06,0.033421,0.028030000000000003,0.235805
CC11CM59SCR3ec12e619e1541af9d4a7b65fbbe0ad3,1e-06,6e-06,5e-06,0.095477,0.054302
CC11CM66SCRe7623216c5cc41b6a8d43551847e9557,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM0SCRcd7237d670bc46b29f6289e56b4b6c9d,7.000000000000002e-06,8e-06,0.050734,6e-06,0.24054
CC11CM97SCR0a7df1e14ed0412caefdbffb9cc16f48,6e-06,6e-06,6e-06,5e-06,0.259624
CC11CM95SCRfebdd72a34b342658763264d8a6523fe,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM54SCR34af1f616fb94efcb9a9333cf6c83c30,9e-06,7.000000000000002e-06,0.067723,0.128303,0.038001
CC11CM97SCR3f8f5803676a44d5a66727b4868c44c9,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM51SCRe432f71d12d447a5a478179cd20e6ed0,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889
CC11CM42SCRce37b5f08f65495abb36e7da4ee1f31f,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM8SCR532d575d15fe4033b8ae020404f684ed,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM11SCR43f3d359b69549fd91126f21b925ee8f,1e-06,0.010284,0.010436,0.007842,0.079327
CC11CM94SCR0453311b6e8a471bac71c78e243b0b9e,0.059886,0.050383,0.022114,0.024616,0.216672
CC11CM58SCR1917a5acb083400893dae94637a13f42,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM47SCRcc97531d59e849eab6cc00d1cb37cdba,5e-06,9e-06,0.292848,0.189728,0.128705
CC11CM60SCR4f62b87f5cb947ad8abfefe57a584093,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM81SCR4304599b09f44a4f89bfdfeaf90b6715,0.059324,0.055457000000000006,0.188481,0.097035,0.080466
CC11CM42SCRd7e930d8c3374a14babcb7a5255400df,0.127159,0.110501,0.07861,0.051603,0.234471
CC11CM7SCRf6386b11893a4b16953de3ba89d9b936,0.033444,6e-06,8e-06,8e-06,0.105417
CC11CM71SCRda608769df1e4910b7b3545f981f1d34,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM97SCR635a7856057e44638f27df46bf85fda1,5e-06,7.000000000000002e-06,6e-06,0.068477,0.027631
CC11CM53SCR7729f889560f432bb12e030ce1421084,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM33SCR992b83b7430341aaae0532ed2aab8ebb,6e-06,5e-06,0.110668,0.123231,0.149974
CC11CM80SCRc5a8b429edb7484484b31ce74e0438ac,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM34SCRe139374a0659456fabef7c1724f5907a,7.000000000000002e-06,5e-06,6e-06,0.121126,0.096914
CC11CM83SCRff4540b8fe3945c1b433655dfb0bd9f7,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM51SCRe03a2963775d411d816d4becb74debb1,6e-06,0.061876,0.087561,0.037073,0.250521
CC11CM1SCRe7422a8352b840748f0974ffaf8d283e,0.033447000000000005,6e-06,8e-06,8e-06,0.105401
CC11CM61SCR6a8be034628e44979d18468fd86de954,0.06385,0.085333,0.128234,0.155559,0.248669
CC11CM72SCR731d94ab07f343899b11e04fdf59e3f9,5e-06,0.013891999999999998,0.041598,0.121158,0.070798
CC11CM37SCRb6103acecc484b03883e988152e1a7f8,6e-06,0.028919,8e-06,0.158339,0.195458
CC11CM61SCR2a81255ee628430680b7e48a9ced084f,8e-06,0.026209,0.112771,0.065302,0.099154
CC11CM16SCRb6adc992b9574e759d725c4232904920,6e-06,0.128897,0.117548,0.29485100000000003,0.26127100000000003
CC11CM12SCR697cf43bd22c49fd825bb6eb29be4f19,5e-06,5e-06,0.06486,0.034651,0.073038
CC11CM32SCR43274fa61cfa412aa323f0b97dc61fd7,0.246124,0.207803,0.168222,0.027624,0.247199
CC11CM89SCR234d220c8a4744648916a5f8895dce95,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364
CC11CM54SCR5223eb93bcf740fbb51eb00c366cd939,0.062432000000000015,5e-06,0.09891,0.035075,0.076038
CC11CM79SCR67569458ffa04a39839a66a83d1a521f,0.019636,0.018297,0.017015,0.248036,0.109848
CC11CM8SCR884d8974751b44dfbed9cd149ca151a7,7.000000000000002e-06,5e-06,6e-06,0.08387,0.229738
CC11CM81SCR11f616de20424da58d089777acdbc5fd,1e-05,6e-06,5e-06,8e-06,0.25666700000000003
CC11CM23SCR08aafb9cefe1449d86ba2ec26398273a,9e-06,9e-06,7.000000000000002e-06,0.124027,0.043097
CC11CM88SCRf831a5586259409b8608719277df7763,6e-06,8e-06,9e-06,0.120402,0.090012
CC11CM4SCR6fa57a80deee401db5503b6cf733c1fa,9e-06,8e-06,6e-06,0.065152,8e-06
CC11CM63SCR3f6ffb66b4464bc1876948d5e736acde,5e-06,1e-06,0.026907,0.017013,0.055315
CC11CM10SCR9e638fc9674b4c3687ff59d481559e4c,8e-06,0.211817,0.32391,0.285484,0.152062
CC11CM99SCRe9824791699848c9ace9abc0d866f1bf,9e-06,0.023981,0.010647,0.13914300000000002,0.051396
CC11CM82SCRf868167ca4fe43f8b832ab49aeb2b131,8e-06,8e-06,0.111029,0.289406,0.084972
CC11CM42SCR30df739bd73e4d0c91199d4fa8af8db6,0.059886,0.050383,0.022114,0.024616,0.216672
CC11CM91SCR86b3e42ee54a449893091691c7bd9d9b,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM25SCR95646e5f7f5e4842b63cb23e5887a0fc,6e-06,0.054769000000000005,0.015243,0.07471900000000001,0.229919
CC11CM99SCR4592401bd6ef4a0193ef7b0abd7a3a1b,0.033444,6e-06,8e-06,8e-06,0.105417
CC11CM34SCR98d91584d16348ac8362f85502da057a,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM30SCRec04a0fada0c47f69f612d7d0f2fc58a,0.127159,0.110501,0.07861,0.051603,0.234471
CC11CM92SCR0041a4d98b7c4b5aba62098450569326,7.000000000000002e-06,0.032369,0.055424,0.271641,0.22221
CC11CM63SCR34b1c24f3ca346b1aa021f01616e7645,0.06385,0.085333,0.128234,0.155559,0.248669
CC11CM15SCR8a42b5d624744566aa37fa16a484a7e6,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM34SCR4a840c3d97bd40bdbed1f0cb7ea99503,5e-06,8e-06,0.091736,0.070441,0.248103
CC11CM37SCR5c4b98d570c242828a2e7565210f9f63,0.02442,0.017356,8e-06,0.146922,0.201221
CC11CM21SCR52d4040f963947ce90865de3001254b6,0.077235,0.069814,0.069827,0.051781,0.242183
CC11CM42SCR1554de88a69f458f953793596963ca72,9e-06,1e-05,0.21874,0.198498,0.294593
CC11CM77SCR3000c4416efb4660bfbd7ce6275d1dfb,1e-06,8e-06,0.040901,0.12139,0.050986
CC11CM86SCR55432c74687e4cb4858dc246761d4e60,0.157506,0.098644,0.111267,0.07512200000000001,0.286964
CC11CM93SCRe485bd3c454744f48227ac563521a5df,1e-06,9e-06,6e-06,0.289163,0.155203
CC11CM40SCR1ac14950260d4ff3931a746a17e55e6e,9e-06,7.000000000000002e-06,0.293762,0.184704,0.117428
CC11CM49SCR30f97b1f7e70487c87893b81a976846c,5e-06,0.177869,0.104898,0.114668,0.0617
CC11CM89SCR493ed24223c44548902fed17c363292d,1e-05,0.119993,0.3657510000000001,0.138466,0.105475
CC11CM77SCR84d8e341a1be42ca92dfb5e996c310ab,6e-06,7.000000000000002e-06,0.01296,0.15791,0.19127
CC11CM15SCR5af45ff00d49409ebf5f6f11696cedf6,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM34SCRbbfc30f8abd14eb0852a0fe46a3b068f,8e-06,6e-06,0.32871500000000003,0.050106,0.112804
CC11CM74SCR31f62d7a3889447db19ad42c806752c7,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM10SCRb0f6e26a60db45958dd703fd5eba954f,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM18SCR559aa9249d7b4d5599dd87a85789edc9,0.112508,0.094938,0.117225,0.141594,0.249015
CC11CM82SCR7f5d6dcffb744555915bc8fccf113f06,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM11SCR87a527abd7f7435781c83f38e21754b4,8e-06,0.231439,0.394055,0.118605,0.144314
CC11CM10SCRf57ecb1ef53046ed9f7e99b07566b3db,8e-06,8e-06,0.032732,0.138729,0.030171
CC11CM61SCR9ac23c4463734ab8980b2b995d485190,9e-06,7.000000000000002e-06,0.293762,0.184704,0.117428
CC11CM4SCR231f992a276f4ca9abb6fda551e424fb,8e-06,8e-06,0.111029,0.289406,0.084972
CC11CM0SCRfc1acb97fe7e4e9aa7ed3305a7b7b39a,0.071906,0.058230999999999984,0.321765,0.335977,0.092968
CC11CM92SCR6f5dd374dffe4cb0b54c89f414eb6bbb,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM9SCR74fb3b0c5b4d4816a2470fbca08b631a,0.020698,0.100053,0.091597,0.035437,0.080118
CC11CM63SCR4852ea1ed0ea490a9d9166986d6db52f,1e-05,9e-06,0.128855,0.10113,0.258326
CC11CM62SCR9dfdbb31ac904eb092377bd4d3cd79fb,1e-06,9e-06,8e-06,0.017225999999999998,0.060698
CC11CM68SCRd86937f56b2d419a9ce4a3c2f91ec0b4,1e-06,0.085214,0.16792200000000002,0.102122,0.07092799999999999
CC11CM23SCRf58a5f43575e49209aef220ead55cdc3,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM39SCRbbdf4111c17843c2a3b534a101e41255,6e-06,0.055892,0.014296,0.078327,0.2333
CC11CM99SCRe34d2bd545e448e0b8d832aa5b5281c6,5e-06,0.025187,0.026692,0.120672,0.204739
CC11CM22SCR25557d71b1434771860c43e93fc8ca32,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM85SCR279f9c31269349ad802a8ee4f7f0f320,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM81SCR9c752c8d19d64100a3acf4d4dc38458f,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679
CC11CM59SCRff7e20f3284e4559aac3fba9f7799775,6e-06,8e-06,9e-06,0.120402,0.090012
CC11CM95SCR107e248242b244e69a1410738328fac3,6e-06,9e-06,5e-06,0.129001,0.055771
CC11CM26SCRe1e8bdc5420f4b5f929a85ba7d9dc760,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM74SCRdc845027c431450f918319fb26f07671,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM17SCR33d94fb7a74d4b7182653d3a4525385c,5e-06,7.000000000000002e-06,0.208849,0.150697,0.226843
CC11CM32SCR8e70ce166b42434b846eb78bddb2d75c,5e-06,6e-06,7.000000000000002e-06,0.115389,0.026424
CC11CM62SCRb006e89025b34557a4f0adfc7721ffcc,7.000000000000002e-06,6e-06,0.070174,0.105786,0.077174
CC11CM10SCR8c614f5c167a446c8d5ef8088636d44c,8e-06,7.000000000000002e-06,6e-06,6e-06,0.222377
CC11CM30SCR1715a980df48403794a65e305f635b69,6e-06,0.030661,7.000000000000002e-06,0.121159,0.023524
CC11CM30SCR77ecd75ecd294658b851ef56bcb3bdcd,0.07442599999999999,0.063234,0.339252,0.338532,0.108626
CC11CM82SCR30f370f4d4f54a9896959fc61b635591,9e-06,0.22872,0.13089,0.121196,0.031158
CC11CM75SCRa09bcb85c66346b891781928b1ea8cf2,5e-06,9e-06,0.128615,0.105837,0.258519
CC11CM6SCR018e28004d7940a19f4d04e87b89c590,8e-06,8e-06,0.124372,0.040817,0.130548
CC11CM8SCR4e392b28549c4562916d2c7dcf325fb5,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM65SCR10cfd8e4674c4d55a485ab529125f43b,1e-05,9e-06,0.128855,0.10113,0.258326
CC11CM26SCR627bef263daa41e7a2b020d26dd32bf2,1e-06,0.085214,0.16792200000000002,0.102122,0.07092799999999999
CC11CM78SCRa7e51e40735146bc83912b5247bf7d20,1e-05,6e-06,0.170727,0.087773,0.08937200000000001
CC11CM54SCR2ca4bf42add840c2aaf020c4544161d9,6e-06,0.047443,0.052997,0.125112,0.024619
CC11CM22SCR9802f64f6d01472fa05cd57c6647dca4,0.009886,0.070017,0.068013,0.246295,0.120199
CC11CM61SCRd9b4261128ee4561be43e441767753be,0.052044000000000014,0.044028,0.188986,0.08975599999999999,0.079685
CC11CM25SCR2620e63b50a34ce4bb9efe2f7dd58cf6,7.000000000000002e-06,8e-06,8e-06,0.06703300000000001,0.239988
CC11CM73SCR188da480edf1400a90ee4b044625303c,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM92SCR9b7a2ebbbfbc435b9480d6fb6e0769ad,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715
CC11CM51SCR2c22788488554017b36dfe9e27934c04,0.030742,0.027593,0.055167,0.178516,0.25757
CC11CM30SCR5d0a668d4cf146d99f6b710e90a33a9b,0.079026,0.08582100000000001,0.138765,0.21886,0.146598
CC11CM55SCRa97a82ba3bb749c6914f941c762bad33,0.022345,0.021247,0.008728,0.296274,0.264046
CC11CM33SCRbb593ae7bb2f44cb883627cd648917ff,6e-06,6e-06,0.122375,0.142348,0.113374
CC11CM79SCRf8504c46f1564758affa2ec34f888e48,0.089153,0.13915999999999998,0.221452,0.242771,0.089507
CC11CM72SCR5e8ca67284e34efcb6f5178d6b859703,0.342037,0.335845,0.423144,0.189272,0.145885
CC11CM21SCR5c2c5168336c4bf49d6708f75752746f,9e-06,9e-06,5e-06,0.30204200000000003,0.292925
CC11CM15SCRc2be11a6372a4feaac3298d0fc1ee23f,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM29SCR901632fc14ce44ee8ac0c7b57f273542,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM24SCR967690c8f9df402cb02d845688ec86c1,0.013787,0.146848,0.222472,0.258015,0.089245
CC11CM78SCR5daa8a3f803f4a4aa71d8e4939d11762,5e-06,1e-05,0.0318,0.017068,0.064322
CC11CM55SCR8332e4ef50774cd78739311be14e2f1d,9e-06,0.241491,0.319576,0.242551,0.166767
CC11CM64SCRcc4b42cc9ae84cd2940b55530dbe9d23,8e-06,7.000000000000002e-06,8e-06,0.143204,0.026731
CC11CM56SCRe6df4fd8325241baadb0d11ec604f911,6e-06,0.146833,0.155972,0.25721700000000003,0.089196
CC11CM62SCR42e7211622bc4923b3fee74cc2e665d1,0.059886,0.050383,0.022114,0.024616,0.216672
CC11CM26SCRb74200ba4cd04bdf97001f4f6e1f040f,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM14SCR05d40d20f25742c3a67877d23351d8b6,8e-06,0.0313,8e-06,0.12959500000000002,0.23612600000000006
CC11CM18SCRa81cedbd57be4c31aed42dfa70f5e7cd,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM98SCR5b69b69203394b0d96e14fa965d8d622,9e-06,0.22872,0.13089,0.121196,0.031158
CC11CM51SCR7b255dc1c9ca4048940cb2a5497bae63,6e-06,7.000000000000002e-06,0.093275,0.127625,0.240097
CC11CM52SCR695b9bb469fd4ec183ea773f641de889,8e-06,5e-06,0.099755,0.07714700000000001,0.08451499999999999
CC11CM83SCR1673bd75a3be40ceac04daace7d72976,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM81SCRb95df5cac76743ae8c4a6db25cf50f2a,0.024315,0.058834,0.015363,6e-06,0.191425
CC11CM53SCR6ce5b265a6844240b7c5e481f713eed7,9e-06,6e-06,0.02095,0.149008,0.028882
CC11CM50SCRcd519094972b4b05a8b71ec6949954a9,0.07113799999999999,0.056048,0.050536000000000005,0.046360000000000005,0.235922
CC11CM72SCR7f36408873d541f5a7ff11880d6af259,0.452194,0.483433,1e-05,0.05891900000000001,0.263259
CC11CM33SCRb622bbde942d44c79747cb08b9afdb89,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM13SCR610e5777ff414ca496e1a6f93afd72bb,0.13112,0.222939,0.283175,0.099012,0.083182
CC11CM7SCRf2d2454625744837a8a6895581855016,8e-06,0.226733,0.187848,0.214674,0.07576799999999999
CC11CM70SCR81e60e02595b408db0296a47a25c3fc9,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889
CC11CM1SCR750e4ccc4ebf4d4bbe9b871f64181740,5e-06,7.000000000000002e-06,0.02077,0.082565,0.233799
CC11CM36SCR224379e2b783411a83067bf1dc4b0ec1,2e-06,1e-06,6e-06,7.000000000000002e-06,0.031271
CC11CM54SCRa05f37ed70544e2dbd26672345b2c706,0.023068,9e-06,0.022348,0.259969,0.127107
CC11CM32SCRd6772c32c0814435895e6928cc8b13dd,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924
CC11CM73SCRdaf4288a033844b1a800716131d4e2be,9e-06,0.106475,0.08895700000000001,0.131202,0.113358
CC11CM14SCRfbaa2c9f1a984899a78e228299ad0ff3,6e-06,1e-05,0.249521,0.277821,0.21667600000000006
CC11CM56SCR8216c93cdef040a18b5cdfca5cdd68b5,1e-06,9e-06,8e-06,0.017225999999999998,0.060698
CC11CM81SCR3995866d541a414798b292ca46c3dc27,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004
CC11CM28SCR51951aadce014817b73a5468e5875c21,5e-06,0.099829,0.099757,0.130492,0.271933
CC11CM30SCR69fa41db09a245a69067eaec77e10735,5e-06,7.000000000000002e-06,0.009239,8e-06,0.193083
CC11CM96SCRdefa07baff6d478480e8f0d40d9f5976,9e-06,0.24023000000000005,0.280116,0.213002,0.148476
CC11CM80SCRd1a0ef4ec0ff48dd999f6868d8493ea7,6e-06,7.000000000000002e-06,0.10268499999999997,0.01371,0.035511
CC11CM38SCR33a8bde57766408f9258e3509b18a66d,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004
CC11CM89SCRfa33a0680d1c4363b3d9eb8d6230b46d,8e-06,0.0313,8e-06,0.12959500000000002,0.23612600000000006
CC11CM34SCR44705de4794b4d7e9f8be7c4cd615c2a,9e-06,9e-06,5e-06,0.30204200000000003,0.292925
CC11CM1SCR83dfc71a4a7b4565abeb94ec4c05ea1b,2e-06,1e-06,6e-06,7.000000000000002e-06,0.031271
CC11CM4SCRf6776614df47445eb750e12e2827326a,1e-06,1e-06,1e-05,0.01707,0.06067
CC11CM50SCRa3ab75f8dde94f7fb0dc939eaa731f7c,8e-06,0.32805500000000004,0.254203,0.187593,0.105525
CC11CM80SCR51408801f376432b8be64cafba02cc84,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM51SCR1e5e819ad460444d813350966fc9cb88,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM61SCRc0d2884664af4c3c8351edbbacf22344,0.052963,0.129368,0.119658,0.183879,0.248747
CC11CM32SCR775edef950394eec9dffe37c01e9be14,5e-06,0.099829,0.099757,0.130492,0.271933
CC11CM6SCR29f621279ced493390df0f2edda6dd89,8e-06,8e-06,1e-05,0.019993,0.056914
CC11CM66SCRbc55e271353349d98dc743cab9ea1050,0.021807,9e-06,0.00971,0.145457,0.23444
CC11CM73SCRbca44e5b923047289e66a8139ecb6282,1e-06,6e-06,8e-06,0.130732,0.241839
CC11CM6SCR0eeba6e00dff4cfaa0b430a1f9caca8f,0.025239,0.052343,0.107564,0.164377,0.252809
CC11CM1SCRd11244597da343849a9fcf19095775fc,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM24SCR3bb79426ab9a425aa6c1a5ad99a71df7,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM55SCR1ea1fd0fe8f24ac3ab7ccb1ea51cf99e,0.021807,9e-06,0.00971,0.145457,0.23444
CC11CM53SCRa4a43fd45a964023bc63e10cbc484aa4,0.052044000000000014,0.044028,0.188986,0.08975599999999999,0.079685
CC11CM19SCR0b939f3049a5425a8773bca3c38bac77,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM0SCR38d38820115f4fbba6d14b09a6cba6a2,0.047384,0.044113,0.194401,0.020226,0.230753
CC11CM9SCRe8afb836134e4c20b2e33dc5d634e8ae,8e-06,0.016604,0.077395,0.016051,0.118413
CC11CM88SCR01021e1a61b7491b9a48e27093380ee3,7.000000000000002e-06,6e-06,6e-06,0.301198,0.24753200000000006
CC11CM25SCRa53f7c51fd1b4748a41512d4286f6efd,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM15SCR71ceb9f8a3954418b6a6184f4adc1bfc,6e-06,8e-06,9e-06,0.120402,0.090012
CC11CM89SCRa8345f1ea9c243918fe2173f6eedaaf5,6e-06,8e-06,9e-06,0.120402,0.090012
CC11CM75SCRbef17426abbb4459a129f31e9d55d474,1e-05,0.072351,6e-06,0.164184,0.121293
CC11CM69SCRd725e7ab1fe64d56bfdb602244de3c56,7.000000000000002e-06,0.066722,0.070174,0.10101,0.07976799999999999
CC11CM48SCRe1c586d0ab084af0a7d403ecd3c2ba0e,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175
CC11CM36SCR125e7dee57c04e5288f8651ad26caeb0,1e-06,2e-06,5e-06,0.01747,0.060483
CC11CM95SCR9c4e8689d9cc41f6b6fb08634503665a,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457
CC11CM89SCRe5a6fde1a8e54172a4362d0d7fb92453,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM1SCRf5ff556846194018b52aa074a1e1cb63,7.000000000000002e-06,0.011622,7.000000000000002e-06,0.125399,0.040344
CC11CM8SCRd8a20a0f2a4747eebfa24c130d98f125,0.342037,0.335845,0.423144,0.189272,0.145885
CC11CM4SCR13f607f72d3040c08db7690906012003,0.125217,0.099635,0.038923,0.07310499999999999,0.17971900000000002
CC11CM9SCR37d1f2225e14460ba3794a2d634eca7d,9e-06,8e-06,0.06643500000000001,0.180515,0.254178
CC11CM72SCRf514f4c6a3ce4455b1e10e3cee3350c5,8e-06,0.019661,0.0154,0.134392,0.027285000000000004
CC11CM3SCRea9a33cbb10b4eb5aff976e4f1af8562,0.009345,0.005443,0.144309,0.120665,0.071161
CC11CM27SCR4535949daba9419ebea07e567b75509c,0.063715,0.084254,0.127861,0.157395,0.24792
CC11CM43SCRf0506c534325468084f88a252db3a9f1,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754
CC11CM59SCRee9347b7cf174295978548ac287f88ed,8e-06,6e-06,1e-05,0.138543,0.034089999999999995
CC11CM39SCR0ce2b90570b247fc8f2dcbb231d478e9,1e-06,1e-06,5e-06,0.017242,0.05632300000000001
CC11CM38SCR6613adafe5ee40aca8c24cfbccfa1e05,6e-06,1e-05,0.249521,0.277821,0.21667600000000006
CC11CM14SCRec8ec518996e4ec7ab0fb158ae20fbf8,0.322536,0.251795,0.277094,0.218651,0.287244
CC11CM67SCR7619e3ea46e842a9a5e066172a42ce6c,8e-06,0.056387,0.177335,0.299563,0.285071
CC11CM94SCR5858d39272344893acd619ccc65a0c5b,9e-06,0.053624,0.104113,0.157021,0.257075
CC11CM8SCR44b2dd708c50446598f1d0e90242b056,0.19412,0.097577,0.17946700000000002,0.287096,0.215959
CC11CM77SCR2cd10a4d323b4093b80ff0bdc296ad87,0.059324,0.055457000000000006,0.188481,0.097035,0.080466
CC11CM98SCR0e51fc40068f487fadfb30f101ac0918,8e-06,7.000000000000002e-06,8e-06,0.143204,0.026731
CC11CM94SCR7d6fc98115194b7f97d7f97708d96eba,0.079385,0.069497,0.027587,0.048073000000000005,0.245572
CC11CM17SCRe508482607714fe1a11bc9de356256c8,7.000000000000002e-06,0.040322,0.121545,0.044785000000000005,0.07529
CC11CM41SCRe229fc4674de43e9944eb963fc2a7fd1,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004
CC11CM46SCRccbfe1939632414d8bac4713b84e5960,8e-06,0.042212,0.253191,0.301225,0.154276
CC11CM7SCR2c91717634e1483481e6bacb6be8e18f,0.039134,0.09196,0.098343,0.149972,0.270496
CC11CM74SCR59535eca1d47423787ec4b3e62fb49ac,6e-06,7.000000000000002e-06,0.093275,0.127625,0.240097
CC11CM34SCR11f560c6e17541d196600bc35e80b7f4,0.030742,0.027593,0.055167,0.178516,0.25757
CC11CM2SCR2d7aa5c881e540b28acc48dfef5cabd1,0.027897,0.091956,0.077025,0.165726,0.268592
CC11CM53SCR9875c72f02724655907dfe0da17a2114,1e-06,1e-06,0.102888,0.22972,0.113358
CC11CM67SCR1263aae925494c1b9dceb130c48a3170,8e-06,7.000000000000002e-06,0.302172,0.168022,0.10194
CC11CM58SCRe478b9e3c2fd429ca7148b055b0c44cb,8e-06,8e-06,0.111029,0.289406,0.084972
CC11CM43SCR31f0d215524a415d8d572fb752fa94c5,6e-06,0.312035,0.232018,0.201773,0.19269
CC11CM95SCR9f147c62723d4ce29de7dc14f923f700,5e-06,9e-06,0.097792,0.180582,0.11337
CC11CM89SCRcfd1fc624fa24f9aa4caac77a54b6404,8e-06,0.112065,0.070325,0.078696,0.033437
CC11CM49SCR0a8fb70309e74c36aec3836669ab0bf4,9e-06,8e-06,6e-06,0.065152,8e-06
