,reference,adcl_1,adcl_2,prichness,edpl_1,edpl_2,bcd,sensitivity,community
2,C,22.950819672131146,0.104898,57.377049180327866,0.15273499999999998,0.0878357,0.0,2.19163,CC11CM95
3,D,6.557377049180328,0.14741600000000002,70.49180327868852,0.14157949999999997,0.047446875,0.0,0.862281,CC11CM95
4,E,0.0,0.189996,43.442622950819676,,0.05930155,0.02285824460678249,0.222816,CC11CM95
0,A,76.0,0.060619,71.0,0.13474950000000002,0.05612545000000001,0.0,3.3812,CC11CM96
1,B,44.0,0.10927,75.0,0.20130800000000001,0.060728375000000015,0.0,2.88374,CC11CM96
2,C,28.0,0.1357485,68.0,0.224242,0.08768989999999999,0.0,2.14516,CC11CM96
3,D,8.0,0.1306175,69.0,0.1114265,0.0485298,0.0,0.814693,CC11CM96
4,E,2.0,0.17846199999999998,56.0,0.12144500000000001,0.06482969999999999,0.0,0.233362,CC11CM96
0,A,78.94736842105263,0.09278900000000001,71.05263157894737,0.138389,0.0504599,0.001490280777537797,3.44555,CC11CM97
1,B,52.63157894736842,0.09864400000000001,71.9298245614035,0.284314,0.055054375,0.001490280777537797,2.98022,CC11CM97
2,C,15.789473684210526,0.1080825,61.40350877192982,0.160274,0.06621015000000001,0.001490280777537797,2.0640400000000003,CC11CM97
3,D,1.7543859649122806,0.130847,69.29824561403508,0.157178,0.06518655,0.001490280777537797,0.8384450000000001,CC11CM97
4,E,0.0,0.182,43.85964912280702,0.118687,0.063123825,0.001490280777537797,0.226027,CC11CM97
0,A,75.80645161290323,0.063715,73.38709677419355,0.138389,0.05612545000000001,0.0021153846153846158,3.51187,CC11CM98
1,B,50.0,0.109365,75.0,,0.04545067500000002,0.0021153846153846158,2.98202,CC11CM98
2,C,22.580645161290324,0.12823800000000002,59.67741935483871,0.15359774999999998,0.06706137499999999,0.0021153846153846158,2.14962,CC11CM98
3,D,3.225806451612903,0.1449835,67.74193548387096,0.127096,0.0559188,0.0021153846153846158,0.8792559999999999,CC11CM98
4,E,0.0,0.1834055,45.96774193548387,,0.06114164999999999,0.009546770565379772,0.232795,CC11CM98
0,A,80.35714285714286,0.089153,71.42857142857143,0.138389,0.057028175,0.0,3.43827,CC11CM99
1,B,46.42857142857143,0.09928100000000001,65.17857142857143,0.179944,0.0666495,0.0,2.95101,CC11CM99
2,C,16.071428571428573,0.128855,61.607142857142854,0.14503425,0.07057327499999999,0.0,2.07351,CC11CM99
3,D,1.7857142857142858,0.130492,69.64285714285714,0.1667455,0.06704965,0.0,0.854282,CC11CM99
4,E,0.0,0.12030750000000001,38.392857142857146,,0.05715459999999999,0.0,0.240882,CC11CM99
